"iso3c","year","cpi","cpi2","cpi_i","cpi_ii"
"IRN",2003,30,30,27.1780219781049,30
"IRN",2004,29,29,26.9714285715108,29
"IRN",2005,29,29,26.7648351649173,29
"IRN",2006,27,27,26.5582417583232,27
"IRN",2007,25,25,26.3516483517292,25
"IRN",2008,23,23,26.1450549451356,23
"IRN",2009,18,18,25.9384615385416,18
"IRN",2010,22,22,25.731868131948,22
"IRN",2011,27.2,27.2,25.5252747253539,27.2
"IRN",2012,28,28,25.3186813187604,28
"IRN",2013,25,25,25.1120879121668,25
"IRN",2014,27,27,24.9054945055723,27
"IRN",2015,27,27,24.6989010989787,27
"IRQ",1987,NA,NA,27.0549450550816,27.0549450550816
"IRQ",1988,NA,NA,26.6153846155178,26.6153846155178
"IRQ",1989,NA,NA,26.1758241759546,26.1758241759546
"IRQ",1990,NA,NA,25.7362637363913,25.7362637363913
"IRQ",1991,NA,NA,25.2967032968277,25.2967032968277
"IRQ",1992,NA,NA,24.8571428572643,24.8571428572643
"IRQ",1993,NA,NA,24.4175824177007,24.4175824177007
"IRQ",1994,NA,NA,23.9780219781373,23.9780219781373
"IRQ",1995,NA,NA,23.538461538574,23.538461538574
"IRQ",1996,NA,NA,23.0989010990104,23.0989010990104
"IRQ",1997,NA,NA,22.659340659447,22.659340659447
"IRQ",1998,NA,NA,22.2197802198834,22.2197802198834
"IRQ",1999,NA,NA,21.7802197803201,21.7802197803201
"IRQ",2000,NA,NA,21.3406593407569,21.3406593407569
"IRQ",2001,NA,NA,20.9010989011931,20.9010989011931
"IRQ",2002,NA,NA,20.46153846163,20.46153846163
"IRQ",2003,22,22,20.0219780220666,22
"IRQ",2004,21,21,19.5824175825028,21
"IRQ",2005,22,22,19.1428571429396,22
"IRQ",2006,19,19,18.7032967033758,19
"IRQ",2007,15,15,18.2637362638127,15
"IRQ",2008,13,13,17.8241758242493,13
"IRQ",2009,15,15,17.3846153846857,15
"IRQ",2010,15,15,16.9450549451224,15
"IRQ",2011,18,18,16.5054945055588,18
"IRQ",2012,18,18,16.0659340659954,18
"IRQ",2013,16,16,15.626373626432,16
"IRQ",2014,16,16,15.1868131868684,16
"IRQ",2015,16,16,14.7472527473051,16
"ISL",1987,NA,NA,108.164946680288,108.164946680288
"ISL",1988,NA,NA,107.175576195258,107.175576195258
"ISL",1989,NA,NA,106.186205710229,106.186205710229
"ISL",1990,NA,NA,105.1968352252,105.1968352252
"ISL",1991,NA,NA,104.20746474017,104.20746474017
"ISL",1992,NA,NA,103.218094255141,103.218094255141
"ISL",1993,NA,NA,102.228723770111,102.228723770111
"ISL",1994,NA,NA,101.239353285082,101.239353285082
"ISL",1995,NA,NA,100.249982800052,100.249982800052
"ISL",1996,NA,NA,99.2606123150227,99.2606123150227
"ISL",1997,NA,NA,98.2712418299934,98.2712418299934
"ISL",1998,93,93,97.2818713449636,93
"ISL",1999,92,92,96.2925008599344,92
"ISL",2000,91,91,95.3031303749051,91
"ISL",2001,92,92,94.3137598898754,92
"ISL",2002,94,94,93.3243894048461,94
"ISL",2003,96,96,92.3350189198168,96
"ISL",2004,95,95,91.3456484347871,95
"ISL",2005,97,97,90.3562779497578,97
"ISL",2006,96,96,89.366907464728,96
"ISL",2007,92,92,88.3775369796988,92
